State,Case_#,Distracted
Florida,121103,Not Distracted
Florida,121105,Not Distracted
Florida,121105,Not Distracted
Florida,121106,Not Distracted
Florida,121107,Not Distracted
Florida,121107,Not Distracted
Florida,121107,Not Distracted
Florida,121108,Unknown if Distracted
Florida,121109,Not Distracted
Florida,121110,Unknown if Distracted
Florida,121111,Not Distracted
Florida,121112,Not Distracted
Florida,121113,Unknown if Distracted
Florida,121114,Not Distracted
Florida,121114,Not Distracted
Florida,121115,Not Distracted
Florida,121115,Not Distracted
Florida,121115,Not Distracted
Florida,121116,Not Distracted
Florida,121117,Unknown if Distracted
Florida,121118,Not Distracted
Florida,121119,Not Distracted
Florida,121119,Not Distracted
Florida,121120,Not Distracted
Florida,121120,Not Distracted
Florida,121121,Not Distracted
Florida,121121,Not Distracted
Florida,121122,Not Distracted
Florida,121122,Not Distracted
Florida,121123,Unknown if Distracted
Florida,121123,Not Distracted
Florida,121124,Not Distracted
Florida,121124,Not Distracted
Florida,121125,Not Distracted
Florida,121125,Not Distracted
Florida,121126,Unknown if Distracted
Florida,121126,Not Distracted
Florida,121127,Unknown if Distracted
Florida,121128,Unknown if Distracted
Florida,121129,Not Distracted
Florida,121129,Not Distracted
Florida,121130,Not Distracted
Florida,121131,Unknown if Distracted
Florida,121132,Unknown if Distracted
Florida,121132,Not Distracted
Florida,121133,Not Distracted
Florida,121134,Unknown if Distracted
Florida,121135,Unknown if Distracted
Florida,121135,Not Distracted
Florida,121136,Not Distracted
Florida,121136,Not Distracted
Florida,121137,Not Distracted
Florida,121138,Unknown if Distracted
Florida,121139,Unknown if Distracted
Florida,121139,Unknown if Distracted
Florida,121140,Not Distracted
Florida,121140,Not Distracted
Florida,121141,Unknown if Distracted
Florida,121142,Unknown if Distracted
Florida,121143,Not Distracted
Florida,121144,Not Distracted
Florida,121144,Not Distracted
Florida,121144,Not Distracted
Florida,121145,Unknown if Distracted
Florida,121145,Not Distracted
Florida,121146,Not Distracted
Florida,121146,Not Distracted
Florida,121147,Unknown if Distracted
Florida,121147,Not Distracted
Florida,121147,Not Distracted
Florida,121148,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121150,Unknown if Distracted
Florida,121151,Unknown if Distracted
Florida,121151,Not Distracted
Florida,121152,"Inattention (Inattentive), Details Unknown"
Florida,121152,Not Distracted
Florida,121153,Unknown if Distracted
Florida,121153,Not Distracted
Florida,121154,Unknown if Distracted
Florida,121154,Not Distracted
Florida,121155,Unknown if Distracted
Florida,121156,Unknown if Distracted
Florida,121157,Not Distracted
Florida,121157,Not Distracted
Florida,121158,Unknown if Distracted
Florida,121159,Unknown if Distracted
Florida,121160,Not Distracted
Florida,121160,Not Distracted
Florida,121161,Unknown if Distracted
Florida,121162,Not Distracted
Florida,121162,Not Distracted
Florida,121163,Not Distracted
Florida,121164,Not Distracted
Florida,121164,Not Distracted
Florida,121164,Not Distracted
Florida,121164,Not Distracted
Florida,121165,Not Distracted
Florida,121165,Not Distracted
Florida,121166,Unknown if Distracted
Florida,121167,Unknown if Distracted
Florida,121168,Not Distracted
Florida,121169,Not Distracted
Florida,121169,Not Distracted
Florida,121170,"Inattention (Inattentive), Details Unknown"
Florida,121170,Not Distracted
Florida,121170,Not Distracted
Florida,121171,Unknown if Distracted
Florida,121172,Not Distracted
Florida,121173,Not Distracted
Florida,121173,Not Distracted
Florida,121174,Not Distracted
Florida,121174,Not Distracted
Florida,121175,Unknown if Distracted
Florida,121176,Not Distracted
Florida,121177,Not Distracted
Florida,121179,Not Distracted
Florida,121180,Not Distracted
Florida,121180,Not Distracted
Florida,121181,Not Distracted
Florida,121181,Not Distracted
Florida,121181,Not Distracted
Florida,121182,Unknown if Distracted
Florida,121182,Unknown if Distracted
Florida,121183,Not Distracted
Florida,121184,Not Distracted
Florida,121184,Not Distracted
Florida,121185,Not Distracted
Florida,121186,Not Distracted
Florida,121187,Not Distracted
Florida,121188,Not Distracted
Florida,121189,Not Distracted
Florida,121190,Not Distracted
Florida,121191,Not Distracted
Florida,121191,Not Distracted
Florida,121192,Not Distracted
Florida,121193,Unknown if Distracted
Florida,121194,Unknown if Distracted
Florida,121194,Unknown if Distracted
Florida,121195,Unknown if Distracted
Florida,121195,Not Distracted
Florida,121196,Unknown if Distracted
Florida,121196,Not Distracted
Florida,121197,Unknown if Distracted
Florida,121197,Unknown if Distracted
Florida,121198,Unknown if Distracted
Florida,121199,Not Distracted
Florida,121200,Unknown if Distracted
Florida,121201,Unknown if Distracted
Florida,121201,Not Distracted
Florida,121202,Not Distracted
Florida,121203,Not Distracted
Florida,121203,Not Distracted
Florida,121204,Not Distracted
Florida,121205,Unknown if Distracted
Florida,121205,Not Distracted
Florida,121206,Not Distracted
Florida,121206,Not Distracted
Florida,121207,Not Distracted
Florida,121208,Not Distracted
Florida,121208,Not Distracted
Florida,121209,Not Distracted
Florida,121209,Not Distracted
Florida,121210,Unknown if Distracted
Florida,121210,Not Distracted
Florida,121211,Not Distracted
Florida,121211,Not Distracted
Florida,121212,Not Distracted
Florida,121213,Not Distracted
Florida,121214,"Inattention (Inattentive), Details Unknown"
Florida,121214,Not Distracted
Florida,121214,Not Distracted
Florida,121215,Not Distracted
Florida,121215,Not Distracted
Florida,121216,Unknown if Distracted
Florida,121217,Other Cellular Phone Related
Florida,121218,Unknown if Distracted
Florida,121219,Unknown if Distracted
Florida,121220,Not Distracted
Florida,121220,Not Distracted
Florida,121221,Unknown if Distracted
Florida,121221,Not Distracted
Florida,121222,Unknown if Distracted
Florida,121222,Not Distracted
Florida,121223,Not Distracted
Florida,121224,Not Distracted
Florida,121225,Unknown if Distracted
Florida,121226,Unknown if Distracted
Florida,121226,Not Distracted
Florida,121227,Unknown if Distracted
Florida,121227,Not Distracted
Florida,121228,Unknown if Distracted
Florida,121229,Unknown if Distracted
Florida,121229,Not Distracted
Florida,121229,Not Distracted
Florida,121229,Not Distracted
Florida,121229,Unknown if Distracted
Florida,121230,Not Distracted
Florida,121231,Not Distracted
Florida,121232,Unknown if Distracted
Florida,121232,Not Distracted
Florida,121233,Not Distracted
Florida,121233,Unknown if Distracted
Florida,121235,Unknown if Distracted
Florida,121235,Not Distracted
Florida,121236,Not Distracted
Florida,121236,Not Distracted
Florida,121238,Unknown if Distracted
Florida,121239,Not Distracted
Florida,121240,Not Distracted
Florida,121241,Unknown if Distracted
Florida,121242,Not Distracted
Florida,121243,"Inattention (Inattentive), Details Unknown"
Florida,121243,Not Distracted
Florida,121244,Not Distracted
Florida,121245,Unknown if Distracted
Florida,121245,Not Distracted
Florida,121246,Not Distracted
Florida,121246,Not Distracted
Florida,121247,Not Distracted
Florida,121248,Not Distracted
Florida,121248,Not Distracted
Florida,121249,Unknown if Distracted
Florida,121250,Unknown if Distracted
Florida,121250,Not Distracted
Florida,121251,Not Distracted
Florida,121251,Not Distracted
Florida,121252,Unknown if Distracted
Florida,121253,Unknown if Distracted
Florida,121254,Unknown if Distracted
Florida,121255,Not Distracted
Florida,121255,Not Distracted
Florida,121256,Unknown if Distracted
Florida,121256,Not Distracted
Florida,121257,Not Distracted
Florida,121257,Not Distracted
Florida,121258,Unknown if Distracted
Florida,121259,Unknown if Distracted
Florida,121260,Unknown if Distracted
Florida,121261,Not Distracted
Florida,121262,Not Distracted
Florida,121264,Not Distracted
Florida,121265,Not Distracted
Florida,121266,Not Distracted
Florida,121267,Not Distracted
Florida,121267,Not Distracted
Florida,121268,Unknown if Distracted
Florida,121268,Not Distracted
Florida,121269,Not Distracted
Florida,121269,Not Distracted
Florida,121270,Unknown if Distracted
Florida,121270,Not Distracted
Florida,121271,Unknown if Distracted
Florida,121272,Not Distracted
Florida,121272,Not Distracted
Florida,121273,Not Distracted
Florida,121273,Not Distracted
Florida,121274,Not Distracted
Florida,121274,Not Distracted
Florida,121275,"Inattention (Inattentive), Details Unknown"
Florida,121275,Not Distracted
Florida,121275,Not Distracted
Florida,121275,Not Distracted
Florida,121276,Unknown if Distracted
Florida,121276,Not Distracted
Florida,121277,Not Distracted
Florida,121277,Not Distracted
Florida,121277,Not Distracted
Florida,121278,Not Distracted
Florida,121279,Unknown if Distracted
Florida,121280,Not Distracted
Florida,121281,Not Distracted
Florida,121282,Not Distracted
Florida,121283,Not Distracted
Florida,121283,Not Distracted
Florida,121284,Not Distracted
Florida,121285,Not Distracted
Florida,121285,Not Distracted
Florida,121287,Unknown if Distracted
Florida,121287,Unknown if Distracted
Florida,121288,"Inattention (Inattentive), Details Unknown"
Florida,121288,Not Distracted
Florida,121288,Not Distracted
Florida,121289,Not Distracted
Florida,121290,Not Distracted
Florida,121290,Unknown if Distracted
Florida,121291,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121292,"Inattention (Inattentive), Details Unknown"
Florida,121293,Unknown if Distracted
Florida,121293,Not Distracted
Florida,121293,Not Distracted
Florida,121293,Not Distracted
Florida,121294,Unknown if Distracted
Florida,121295,"Inattention (Inattentive), Details Unknown"
Florida,121295,Not Distracted
Florida,121296,Unknown if Distracted
Florida,121297,Not Distracted
Florida,121298,Not Distracted
Florida,121299,Unknown if Distracted
Florida,121299,Not Distracted
Florida,121300,Not Distracted
Florida,121301,Not Distracted
Florida,121302,Unknown if Distracted
Florida,121303,Unknown if Distracted
Florida,121303,Not Distracted
Florida,121304,Not Distracted
Florida,121305,Not Distracted
Florida,121305,Not Distracted
Florida,121305,Not Distracted
Florida,121306,Not Distracted
Florida,121306,Not Distracted
Florida,121307,Unknown if Distracted
Florida,121308,Unknown if Distracted
Florida,121308,Not Distracted
Florida,121309,Unknown if Distracted
Florida,121309,Not Distracted
Florida,121310,Not Distracted
Florida,121310,Not Distracted
Florida,121311,Unknown if Distracted
Florida,121312,Not Distracted
Florida,121312,Not Distracted
Florida,121312,Not Distracted
Florida,121312,Not Distracted
Florida,121313,Unknown if Distracted
Florida,121314,Unknown if Distracted
Florida,121314,Unknown if Distracted
Florida,121315,Unknown if Distracted
Florida,121316,Not Distracted
Florida,121316,Not Distracted
Florida,121317,Not Distracted
Florida,121318,Unknown if Distracted
Florida,121318,Not Distracted
Florida,121319,Not Distracted
Florida,121320,Not Distracted
Florida,121320,Not Distracted
Florida,121320,Not Distracted
Florida,121321,Not Distracted
Florida,121321,Not Distracted
Florida,121322,Not Distracted
Florida,121323,Unknown if Distracted
Florida,121324,Not Distracted
Florida,121325,Unknown if Distracted
Florida,121325,Not Distracted
Florida,121327,Not Distracted
Florida,121328,Unknown if Distracted
Florida,121329,Unknown if Distracted
Florida,121329,Not Distracted
Florida,121330,No Driver Present/Unknown if Driver present
Florida,121330,Unknown if Distracted
Florida,121331,Not Distracted
Florida,121331,Not Distracted
Florida,121332,Not Distracted
Florida,121332,Unknown if Distracted
Florida,121333,Unknown if Distracted
Florida,121334,Not Distracted
Florida,121336,Not Distracted
Florida,121336,Not Distracted
Florida,121337,Unknown if Distracted
Florida,121337,Not Distracted
Florida,121338,Not Distracted
Florida,121338,Not Distracted
Florida,121339,Unknown if Distracted
Florida,121340,Unknown if Distracted
Florida,121340,Not Distracted
Florida,121341,Unknown if Distracted
Florida,121341,Not Distracted
Florida,121342,Unknown if Distracted
Florida,121343,Not Distracted
Florida,121344,Unknown if Distracted
Florida,121345,Unknown if Distracted
Florida,121346,Unknown if Distracted
Florida,121347,Not Distracted
Florida,121347,Not Distracted
Florida,121348,Unknown if Distracted
Florida,121348,Not Distracted
Florida,121348,Not Distracted
Florida,121348,Not Distracted
Florida,121350,Not Distracted
Florida,121350,Not Distracted
Florida,121351,Not Distracted
Florida,121351,Not Distracted
Florida,121352,Not Distracted
Florida,121353,Unknown if Distracted
Florida,121354,Not Distracted
Florida,121354,Not Distracted
Florida,121355,Not Distracted
Florida,121355,Not Distracted
Florida,121355,Not Distracted
Florida,121356,Unknown if Distracted
Florida,121356,Not Distracted
Florida,121357,Unknown if Distracted
Florida,121358,Not Distracted
Florida,121359,Unknown if Distracted
Florida,121360,Not Distracted
Florida,121361,Unknown if Distracted
Florida,121361,Unknown if Distracted
Florida,121362,"Inattention (Inattentive), Details Unknown"
Florida,121363,Unknown if Distracted
Florida,121364,Not Distracted
Florida,121365,"Inattention (Inattentive), Details Unknown"
Florida,121365,Not Distracted
Florida,121366,Not Distracted
Florida,121366,Not Distracted
Florida,121367,Not Distracted
Florida,121368,Not Distracted
Florida,121368,Not Distracted
Florida,121369,Not Distracted
Florida,121369,Not Distracted
Florida,121369,Not Distracted
Florida,121370,Unknown if Distracted
Florida,121371,Not Distracted
Florida,121371,Not Distracted
Florida,121373,Unknown if Distracted
Florida,121373,Not Distracted
Florida,121373,Not Distracted
Florida,121374,Not Distracted
Florida,121374,Not Distracted
Florida,121375,Not Distracted
Florida,121376,Not Distracted
Florida,121377,Not Distracted
Florida,121377,Not Distracted
Florida,121378,Unknown if Distracted
Florida,121378,Not Distracted
Florida,121379,Not Distracted
Florida,121380,Not Distracted
Florida,121381,Unknown if Distracted
Florida,121382,Not Distracted
Florida,121382,Not Distracted
Florida,121383,Unknown if Distracted
Florida,121384,Not Distracted
Florida,121384,Not Distracted
Florida,121384,Not Distracted
Florida,121385,Unknown if Distracted
Florida,121387,Not Distracted
Florida,121387,Not Distracted
Florida,121388,Not Distracted
Florida,121389,Not Distracted
Florida,121390,Unknown if Distracted
Florida,121390,Unknown if Distracted
Florida,121391,"Inattention (Inattentive), Details Unknown"
Florida,121392,Unknown if Distracted
Florida,121392,Not Distracted
Florida,121393,Unknown if Distracted
Florida,121393,Not Distracted
Florida,121394,Not Distracted
Florida,121395,"Inattention (Inattentive), Details Unknown"
Florida,121395,Not Distracted
Florida,121395,Not Distracted
Florida,121396,Unknown if Distracted
Florida,121396,Not Distracted
Florida,121397,Unknown if Distracted
Florida,121398,Unknown if Distracted
Florida,121399,Unknown if Distracted
Florida,121399,Not Distracted
Florida,121400,Unknown if Distracted
Florida,121400,Not Distracted
Florida,121401,Not Distracted
Florida,121402,Other Cellular Phone Related
Florida,121403,Unknown if Distracted
Florida,121403,Not Distracted
Florida,121403,Not Distracted
Florida,121404,Not Distracted
Florida,121405,Unknown if Distracted
Florida,121406,Unknown if Distracted
Florida,121406,Not Distracted
Florida,121407,Unknown if Distracted
Florida,121408,Not Distracted
Florida,121409,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121410,Unknown if Distracted
Florida,121411,Unknown if Distracted
Florida,121411,No Driver Present/Unknown if Driver present
Florida,121412,Unknown if Distracted
Florida,121413,Not Distracted
Florida,121413,Not Distracted
Florida,121414,Unknown if Distracted
Florida,121414,Not Distracted
Florida,121415,Unknown if Distracted
Florida,121416,Not Distracted
Florida,121417,Not Distracted
Florida,121417,Not Distracted
Florida,121418,Not Distracted
Florida,121419,Not Distracted
Florida,121420,Unknown if Distracted
Florida,121421,Unknown if Distracted
Florida,121422,Not Distracted
Florida,121423,Unknown if Distracted
Florida,121424,Unknown if Distracted
Florida,121425,Not Distracted
Florida,121425,Not Distracted
Florida,121426,Not Distracted
Florida,121426,Not Distracted
Florida,121427,Unknown if Distracted
Florida,121428,Unknown if Distracted
Florida,121429,Not Distracted
Florida,121430,Not Distracted
Florida,121431,Not Distracted
Florida,121434,Not Distracted
Florida,121434,Not Distracted
Florida,121435,Not Distracted
Florida,121436,Not Distracted
Florida,121436,Not Distracted
Florida,121437,Unknown if Distracted
Florida,121438,Not Distracted
Florida,121438,Not Distracted
Florida,121439,Not Distracted
Florida,121441,Not Distracted
Florida,121441,Not Distracted
Florida,121441,Not Distracted
Florida,121442,Unknown if Distracted
Florida,121442,Not Distracted
Florida,121442,Not Distracted
Florida,121443,Not Distracted
Florida,121444,Not Distracted
Florida,121445,Not Distracted
Florida,121445,Not Distracted
Florida,121446,Not Distracted
Florida,121447,Unknown if Distracted
Florida,121447,Unknown if Distracted
Florida,121448,Not Distracted
Florida,121449,Not Distracted
Florida,121449,Not Distracted
Florida,121450,Not Distracted
Florida,121450,Not Distracted
Florida,121450,Not Distracted
Florida,121451,Not Distracted
Florida,121451,Not Distracted
Florida,121451,Not Distracted
Florida,121451,Not Distracted
Florida,121452,Not Distracted
Florida,121453,Not Distracted
Florida,121454,Not Distracted
Florida,121455,Unknown if Distracted
Florida,121456,Not Distracted
Florida,121456,Not Distracted
Florida,121457,"Inattention (Inattentive), Details Unknown"
Florida,121457,Not Distracted
Florida,121458,Unknown if Distracted
Florida,121459,Unknown if Distracted
Florida,121460,Not Distracted
Florida,121461,"Inattention (Inattentive), Details Unknown"
Florida,121461,"Inattention (Inattentive), Details Unknown"
Florida,121462,Unknown if Distracted
Florida,121462,Unknown if Distracted
Florida,121463,"Inattention (Inattentive), Details Unknown"
Florida,121463,Not Distracted
Florida,121464,Not Distracted
Florida,121464,Not Distracted
Florida,121465,Unknown if Distracted
Florida,121466,Not Distracted
Florida,121467,Not Distracted
Florida,121468,Unknown if Distracted
Florida,121469,Not Distracted
Florida,121470,Not Distracted
Florida,121471,Unknown if Distracted
Florida,121472,Unknown if Distracted
Florida,121472,Not Distracted
Florida,121473,Unknown if Distracted
Florida,121474,Not Distracted
Florida,121475,Unknown if Distracted
Florida,121475,Unknown if Distracted
Florida,121477,Not Distracted
Florida,121478,Not Distracted
Florida,121479,Unknown if Distracted
Florida,121481,Not Distracted
Florida,121481,Not Distracted
Florida,121482,Not Distracted
Florida,121482,Not Distracted
Florida,121482,Not Distracted
Florida,121482,Not Distracted
Florida,121483,Not Distracted
Florida,121484,Unknown if Distracted
Florida,121485,Unknown if Distracted
Florida,121486,Unknown if Distracted
Florida,121487,Unknown if Distracted
Florida,121488,Not Distracted
Florida,121489,Not Distracted
Florida,121490,Unknown if Distracted
Florida,121492,Unknown if Distracted
Florida,121493,Unknown if Distracted
Florida,121494,Not Distracted
Florida,121495,Not Distracted
Florida,121496,Not Distracted
Florida,121497,Not Distracted
Florida,121498,Unknown if Distracted
Florida,121499,Not Distracted
Florida,121500,Not Distracted
Florida,121500,Not Distracted
Florida,121501,Unknown if Distracted
Florida,121502,Unknown if Distracted
Florida,121503,Not Distracted
Florida,121504,Not Distracted
Florida,121504,Not Distracted
Florida,121505,Not Distracted
Florida,121505,Not Distracted
Florida,121506,Not Distracted
Florida,121506,Not Distracted
Florida,121507,Not Distracted
Florida,121508,Unknown if Distracted
Florida,121508,Not Distracted
Florida,121510,Unknown if Distracted
Florida,121510,Not Distracted
Florida,121511,Unknown if Distracted
Florida,121513,Unknown if Distracted
Florida,121513,Not Distracted
Florida,121513,Not Distracted
Florida,121514,Not Distracted
Florida,121515,Eating or Drinking
Florida,121516,Not Distracted
Florida,121516,Not Distracted
Florida,121517,Unknown if Distracted
Florida,121517,Not Distracted
Florida,121518,Not Distracted
Florida,121519,Not Distracted
Florida,121519,Not Distracted
Florida,121519,Not Distracted
Florida,121520,Not Distracted
Florida,121521,Not Distracted
Florida,121521,Not Distracted
Florida,121522,Not Distracted
Florida,121522,Not Distracted
Florida,121523,Unknown if Distracted
Florida,121523,Not Distracted
Florida,121524,Not Distracted
Florida,121524,Not Distracted
Florida,121525,Unknown if Distracted
Florida,121525,Not Distracted
Florida,121526,Unknown if Distracted
Florida,121526,Not Distracted
Florida,121527,Not Distracted
Florida,121527,Not Distracted
Florida,121528,Unknown if Distracted
Florida,121528,Not Distracted
Florida,121528,Not Distracted
Florida,121528,Not Distracted
Florida,121529,Not Distracted
Florida,121529,Not Distracted
Florida,121530,Not Distracted
Florida,121531,"Inattention (Inattentive), Details Unknown"
Florida,121531,Not Distracted
Florida,121532,Unknown if Distracted
Florida,121533,Unknown if Distracted
Florida,121533,Not Distracted
Florida,121535,Unknown if Distracted
Florida,121535,Not Distracted
Florida,121536,Unknown if Distracted
Florida,121537,Unknown if Distracted
Florida,121538,Not Distracted
Florida,121539,Not Distracted
Florida,121540,Unknown if Distracted
Florida,121541,Unknown if Distracted
Florida,121542,Not Distracted
Florida,121542,Not Distracted
Florida,121542,Not Distracted
Florida,121543,Not Distracted
Florida,121544,Not Distracted
Florida,121544,Not Distracted
Florida,121545,Unknown if Distracted
Florida,121546,Unknown if Distracted
Florida,121547,Not Distracted
Florida,121547,Not Distracted
Florida,121548,Not Distracted
Florida,121548,Not Distracted
Florida,121549,Unknown if Distracted
Florida,121550,Not Distracted
Florida,121551,Unknown if Distracted
Florida,121551,Not Distracted
Florida,121552,Not Distracted
Florida,121552,Not Distracted
Florida,121553,Unknown if Distracted
Florida,121554,Unknown if Distracted
Florida,121555,Not Distracted
Florida,121556,Unknown if Distracted
Florida,121557,Not Distracted
Florida,121557,Not Distracted
Florida,121558,Not Distracted
Florida,121558,Not Distracted
Florida,121559,Unknown if Distracted
Florida,121560,Not Distracted
Florida,121560,Not Distracted
Florida,121561,Unknown if Distracted
Florida,121562,Unknown if Distracted
Florida,121562,Not Distracted
Florida,121563,Not Distracted
Florida,121564,Unknown if Distracted
Florida,121565,"Inattention (Inattentive), Details Unknown"
Florida,121565,Not Distracted
Florida,121566,Unknown if Distracted
Florida,121567,Unknown if Distracted
Florida,121567,Not Distracted
Florida,121567,Not Distracted
Florida,121568,Not Distracted
Florida,121568,Not Distracted
Florida,121568,Not Distracted
Florida,121568,Not Distracted
Florida,121569,Not Distracted
Florida,121570,Not Distracted
Florida,121571,Not Distracted
Florida,121572,Unknown if Distracted
Florida,121572,Not Distracted
Florida,121573,Unknown if Distracted
Florida,121573,Not Distracted
Florida,121574,Not Distracted
Florida,121575,"Distracted by Outside Person, Object or Event"
Florida,121576,Unknown if Distracted
Florida,121576,Unknown if Distracted
Florida,121577,Unknown if Distracted
Florida,121578,Not Distracted
Florida,121579,Not Distracted
Florida,121579,Not Distracted
Florida,121579,Not Distracted
Florida,121580,Not Distracted
Florida,121580,Not Distracted
Florida,121581,Not Distracted
Florida,121581,Not Distracted
Florida,121582,Not Distracted
Florida,121582,Not Distracted
Florida,121583,Not Distracted
Florida,121583,Not Distracted
Florida,121584,Not Distracted
Florida,121584,Not Distracted
Florida,121584,Not Distracted
Florida,121585,Not Distracted
Florida,121586,Not Distracted
Florida,121586,Not Distracted
Florida,121587,Unknown if Distracted
Florida,121587,Unknown if Distracted
Florida,121588,Unknown if Distracted
Florida,121588,Not Distracted
Florida,121589,Not Distracted
Florida,121590,"Inattention (Inattentive), Details Unknown"
Florida,121591,Unknown if Distracted
Florida,121591,Not Distracted
Florida,121592,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121593,Not Distracted
Florida,121594,Unknown if Distracted
Florida,121594,Not Distracted
Florida,121595,Not Distracted
Florida,121595,Not Distracted
Florida,121596,Not Distracted
Florida,121596,Not Distracted
Florida,121596,Not Distracted
Florida,121596,Not Distracted
Florida,121597,Not Distracted
Florida,121598,Not Distracted
Florida,121599,Unknown if Distracted
Florida,121600,Not Distracted
Florida,121600,Not Distracted
Florida,121600,Not Distracted
Florida,121600,Not Distracted
Florida,121601,Not Distracted
Florida,121601,Not Distracted
Florida,121602,Not Distracted
Florida,121603,Not Distracted
Florida,121604,Not Distracted
Florida,121605,Unknown if Distracted
Florida,121605,Not Distracted
Florida,121606,Unknown if Distracted
Florida,121606,Not Distracted
Florida,121607,Not Distracted
Florida,121607,Not Distracted
Florida,121608,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121608,Not Distracted
Florida,121608,Not Distracted
Florida,121609,Unknown if Distracted
Florida,121610,Unknown if Distracted
Florida,121610,Not Distracted
Florida,121611,Unknown if Distracted
Florida,121612,Unknown if Distracted
Florida,121613,Not Distracted
Florida,121613,Not Distracted
Florida,121613,Not Distracted
Florida,121615,Not Distracted
Florida,121615,Not Distracted
Florida,121616,Not Distracted
Florida,121616,Not Distracted
Florida,121617,Not Distracted
Florida,121618,Not Distracted
Florida,121619,Unknown if Distracted
Florida,121620,Not Distracted
Florida,121620,Not Distracted
Florida,121621,Unknown if Distracted
Florida,121621,Not Distracted
Florida,121622,Not Distracted
Florida,121623,Unknown if Distracted
Florida,121624,Not Distracted
Florida,121624,Not Distracted
Florida,121625,Not Distracted
Florida,121626,Not Distracted
Florida,121627,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121628,Not Distracted
Florida,121628,Not Distracted
Florida,121629,Unknown if Distracted
Florida,121629,Not Distracted
Florida,121629,Not Distracted
Florida,121631,Unknown if Distracted
Florida,121632,Unknown if Distracted
Florida,121632,Not Distracted
Florida,121633,Not Distracted
Florida,121634,Unknown if Distracted
Florida,121634,Not Distracted
Florida,121635,Not Distracted
Florida,121635,Not Distracted
Florida,121635,Unknown if Distracted
Florida,121636,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121636,Not Distracted
Florida,121637,Not Distracted
Florida,121637,Not Distracted
Florida,121637,Not Distracted
Florida,121637,Not Distracted
Florida,121639,Not Distracted
Florida,121640,Not Distracted
Florida,121640,Not Distracted
Florida,121640,Not Distracted
Florida,121640,Not Distracted
Florida,121641,Not Distracted
Florida,121642,Not Distracted
Florida,121642,Not Distracted
Florida,121643,Not Distracted
Florida,121643,Not Distracted
Florida,121644,Not Distracted
Florida,121644,Unknown if Distracted
Florida,121645,Unknown if Distracted
Florida,121646,Unknown if Distracted
Florida,121647,"Inattention (Inattentive), Details Unknown"
Florida,121648,Unknown if Distracted
Florida,121649,Not Distracted
Florida,121650,Unknown if Distracted
Florida,121651,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121652,Not Distracted
Florida,121653,"Inattention (Inattentive), Details Unknown"
Florida,121653,Not Distracted
Florida,121653,Not Distracted
Florida,121654,Unknown if Distracted
Florida,121654,Unknown if Distracted
Florida,121655,Not Distracted
Florida,121656,Not Distracted
Florida,121656,Not Distracted
Florida,121657,Not Distracted
Florida,121657,Not Distracted
Florida,121658,Not Distracted
Florida,121658,Not Distracted
Florida,121659,"Inattention (Inattentive), Details Unknown"
Florida,121659,Not Distracted
Florida,121660,Not Distracted
Florida,121660,Not Distracted
Florida,121661,Unknown if Distracted
Florida,121661,Not Distracted
Florida,121662,Unknown if Distracted
Florida,121663,Not Distracted
Florida,121664,Not Distracted
Florida,121665,Not Distracted
Florida,121665,Not Distracted
Florida,121666,Unknown if Distracted
Florida,121666,Not Distracted
Florida,121667,"Inattention (Inattentive), Details Unknown"
Florida,121667,Not Distracted
Florida,121668,Unknown if Distracted
Florida,121668,Not Distracted
Florida,121669,Not Distracted
Florida,121669,Not Distracted
Florida,121669,Not Distracted
Florida,121669,Not Distracted
Florida,121670,Not Distracted
Florida,121671,Unknown if Distracted
Florida,121671,Not Distracted
Florida,121671,Not Distracted
Florida,121672,Not Distracted
Florida,121672,Unknown if Distracted
Florida,121673,Not Distracted
Florida,121674,Not Distracted
Florida,121674,Not Distracted
Florida,121675,Not Distracted
Florida,121676,Not Distracted
Florida,121677,Not Distracted
Florida,121677,Not Distracted
Florida,121678,Unknown if Distracted
Florida,121678,No Driver Present/Unknown if Driver present
Florida,121679,Not Distracted
Florida,121680,"Inattention (Inattentive), Details Unknown"
Florida,121681,Unknown if Distracted
Florida,121682,Not Distracted
Florida,121683,Unknown if Distracted
Florida,121684,Not Distracted
Florida,121685,Unknown if Distracted
Florida,121686,Not Distracted
Florida,121686,Not Distracted
Florida,121687,Not Distracted
Florida,121688,Not Distracted
Florida,121689,Unknown if Distracted
Florida,121690,Unknown if Distracted
Florida,121691,Not Distracted
Florida,121692,Not Distracted
Florida,121692,Not Distracted
Florida,121693,Not Distracted
Florida,121694,Not Distracted
Florida,121695,Not Distracted
Florida,121695,Not Distracted
Florida,121696,"Distracted by Outside Person, Object or Event"
Florida,121696,Not Distracted
Florida,121697,"Inattention (Inattentive), Details Unknown"
Florida,121697,Not Distracted
Florida,121697,Not Distracted
Florida,121698,Unknown if Distracted
Florida,121699,Not Distracted
Florida,121699,Not Distracted
Florida,121700,Not Distracted
Florida,121701,Not Distracted
Florida,121703,Unknown if Distracted
