State,Case_#,Distracted
Colorado,80513,Not Reported
Colorado,80513,Not Distracted
Colorado,80513,Not Distracted
Colorado,80514,Not Reported
Colorado,80515,Not Reported
Colorado,80516,Not Distracted
Colorado,80517,Not Reported
Colorado,80517,Not Reported
Colorado,80517,Not Reported
Colorado,80518,Not Reported
Colorado,80518,Not Distracted
Colorado,80519,Not Reported
Colorado,80519,Not Distracted
Colorado,80520,Not Distracted
Colorado,80521,Not Distracted
Colorado,80522,Not Distracted
Colorado,80523,Not Reported
Colorado,80523,Not Distracted
Colorado,80524,Not Distracted
Colorado,80524,Not Distracted
Colorado,80524,Not Distracted
Colorado,80525,Not Distracted
Colorado,80526,Not Distracted
Colorado,80527,Not Reported
Colorado,80527,Not Distracted
Colorado,80528,By Other Occupant(s)
Colorado,80528,Not Distracted
Colorado,80529,Not Reported
Colorado,80530,Not Reported
Colorado,80531,Looked But Did Not See
Colorado,80532,Not Reported
Colorado,80533,Not Reported
Colorado,80534,Not Reported
Colorado,80535,Not Reported
Colorado,80535,Not Distracted
Colorado,80535,Not Distracted
Colorado,80535,Not Distracted
Colorado,80536,Not Distracted
Colorado,80537,Not Reported
Colorado,80537,Not Reported
Colorado,80538,Not Distracted
Colorado,80539,Not Distracted
Colorado,80540,Not Distracted
Colorado,80541,Not Reported
Colorado,80542,Not Reported
Colorado,80543,Not Distracted
Colorado,80543,Not Distracted
Colorado,80543,Not Distracted
Colorado,80544,Not Reported
Colorado,80544,Not Distracted
Colorado,80545,Not Reported
Colorado,80545,Not Distracted
Colorado,80546,"Inattention (Inattentive), Details Unknown"
Colorado,80547,"Inattention (Inattentive), Details Unknown"
Colorado,80548,Not Reported
Colorado,80548,Not Distracted
Colorado,80549,Not Reported
Colorado,80549,Not Distracted
Colorado,80550,Not Distracted
Colorado,80551,Not Reported
Colorado,80552,Not Reported
Colorado,80552,Not Distracted
Colorado,80552,Not Distracted
Colorado,80552,Not Distracted
Colorado,80552,Not Distracted
Colorado,80553,"Distraction (Distracted), Details Unknown"
Colorado,80553,Not Distracted
Colorado,80554,"Inattention (Inattentive), Details Unknown"
Colorado,80555,Not Reported
Colorado,80556,Not Reported
Colorado,80557,Not Reported
Colorado,80557,Not Distracted
Colorado,80558,Not Reported
Colorado,80558,Not Distracted
Colorado,80558,Not Distracted
Colorado,80559,Not Reported
Colorado,80559,Not Distracted
Connecticut,90001,Not Distracted
Connecticut,90001,Not Distracted
Connecticut,90001,Not Distracted
Connecticut,90001,Not Distracted
Connecticut,90001,Not Distracted
Connecticut,90002,Unknown if Distracted
Connecticut,90003,Unknown if Distracted
Connecticut,90003,Unknown if Distracted
Connecticut,90003,Unknown if Distracted
Connecticut,90004,Not Distracted
Connecticut,90005,Unknown if Distracted
Connecticut,90005,Unknown if Distracted
Connecticut,90006,Unknown if Distracted
Connecticut,90007,Not Distracted
Connecticut,90007,Not Distracted
Connecticut,90007,Not Distracted
Connecticut,90008,Unknown if Distracted
Connecticut,90008,Not Distracted
Connecticut,90009,Unknown if Distracted
Connecticut,90010,Unknown if Distracted
Connecticut,90011,Unknown if Distracted
Connecticut,90013,No Driver Present/Unknown if Driver present
Connecticut,90013,Unknown if Distracted
Connecticut,90014,Unknown if Distracted
Connecticut,90015,Unknown if Distracted
Connecticut,90016,Not Distracted
Connecticut,90017,Unknown if Distracted
Connecticut,90018,Unknown if Distracted
Connecticut,90019,Eating or Drinking
Connecticut,90020,Unknown if Distracted
Connecticut,90021,"Distracted by Outside Person, Object or Event"
Connecticut,90022,Unknown if Distracted
Connecticut,90023,Unknown if Distracted
Connecticut,90024,Unknown if Distracted
Connecticut,90025,Unknown if Distracted
Connecticut,90025,Unknown if Distracted
Connecticut,90026,Not Reported
Connecticut,90027,Not Distracted
Connecticut,90028,Not Distracted
Connecticut,90028,Unknown if Distracted
Connecticut,90029,Not Distracted
Connecticut,90030,Not Distracted
Connecticut,90031,Unknown if Distracted
Connecticut,90032,Not Distracted
Connecticut,90033,Not Distracted
Connecticut,90033,Unknown if Distracted
Connecticut,90034,Not Reported
Connecticut,90035,Unknown if Distracted
Connecticut,90036,Unknown if Distracted
Connecticut,90037,Not Distracted
Connecticut,90038,Not Distracted
Connecticut,90038,Not Distracted
Connecticut,90039,Unknown if Distracted
Connecticut,90040,Unknown if Distracted
Connecticut,90041,Unknown if Distracted
Connecticut,90041,Unknown if Distracted
Connecticut,90042,Not Distracted
Connecticut,90043,Not Distracted
Connecticut,90044,Not Distracted
Connecticut,90044,Unknown if Distracted
Connecticut,90045,Unknown if Distracted
Connecticut,90046,Not Distracted
Connecticut,90047,Unknown if Distracted
Connecticut,90047,Not Distracted
Connecticut,90047,Not Distracted
Connecticut,90048,Unknown if Distracted
Connecticut,90048,Not Distracted
Connecticut,90049,Unknown if Distracted
Connecticut,90050,Unknown if Distracted
Connecticut,90051,Unknown if Distracted
Connecticut,90052,Unknown if Distracted
Connecticut,90053,Unknown if Distracted
Connecticut,90054,Not Distracted
Connecticut,90054,Not Distracted
Connecticut,90054,Unknown if Distracted
Connecticut,90055,Unknown if Distracted
Connecticut,90056,Not Distracted
Connecticut,90057,No Driver Present/Unknown if Driver present
Connecticut,90058,Not Distracted
Connecticut,90059,Unknown if Distracted
Connecticut,90059,No Driver Present/Unknown if Driver present
Connecticut,90060,Unknown if Distracted
Connecticut,90060,Not Distracted
Connecticut,90061,Unknown if Distracted
Connecticut,90061,Unknown if Distracted
Connecticut,90062,Unknown if Distracted
Connecticut,90062,Unknown if Distracted
Connecticut,90063,Unknown if Distracted
Connecticut,90064,Unknown if Distracted
Connecticut,90065,Unknown if Distracted
Connecticut,90065,Unknown if Distracted
Connecticut,90066,While Talking or Listening to Cellular Phone
Connecticut,90067,Not Distracted
Connecticut,90068,Unknown if Distracted
Connecticut,90069,"Distracted by Outside Person, Object or Event"
Connecticut,90070,Unknown if Distracted
Connecticut,90071,Unknown if Distracted
Connecticut,90072,Not Distracted
Connecticut,90073,Not Distracted
Connecticut,90074,Unknown if Distracted
Connecticut,90075,Not Distracted
Connecticut,90076,Not Distracted
Connecticut,90076,Not Distracted
Connecticut,90077,Unknown if Distracted
Connecticut,90077,Unknown if Distracted
Connecticut,90078,Unknown if Distracted
Connecticut,90078,Unknown if Distracted
Connecticut,90079,Unknown if Distracted
Connecticut,90079,Unknown if Distracted
Connecticut,90079,Unknown if Distracted
Connecticut,90080,"Distraction (Distracted), Details Unknown"
Connecticut,90080,Not Distracted
Connecticut,90080,Not Distracted
Connecticut,90081,Unknown if Distracted
Connecticut,90082,Not Distracted
Connecticut,90082,Unknown if Distracted
Connecticut,90083,Not Distracted
Connecticut,90083,Unknown if Distracted
Connecticut,90084,Not Distracted
Connecticut,90084,Not Distracted
Connecticut,90085,Unknown if Distracted
Connecticut,90086,Unknown if Distracted
Connecticut,90086,Unknown if Distracted
Connecticut,90087,Unknown if Distracted
Connecticut,90087,Unknown if Distracted
Connecticut,90088,Not Distracted
Connecticut,90089,Unknown if Distracted
Connecticut,90090,Unknown if Distracted
Connecticut,90090,Not Distracted
Connecticut,90091,Unknown if Distracted
Connecticut,90091,Unknown if Distracted
Connecticut,90092,Not Reported
Connecticut,90093,Not Distracted
Connecticut,90093,Unknown if Distracted
Connecticut,90094,Unknown if Distracted
Connecticut,90094,Not Distracted
Connecticut,90095,Unknown if Distracted
Connecticut,90095,Unknown if Distracted
Connecticut,90096,Not Distracted
Connecticut,90096,Unknown if Distracted
Connecticut,90097,Not Distracted
Connecticut,90098,Not Reported
Connecticut,90099,Unknown if Distracted
Connecticut,90100,Unknown if Distracted
Connecticut,90100,Not Distracted
Connecticut,90100,Not Distracted
Connecticut,90101,Unknown if Distracted
Connecticut,90101,Not Distracted
Connecticut,90101,Not Distracted
Connecticut,90102,Not Reported
Connecticut,90102,Not Reported
Connecticut,90103,Unknown if Distracted
Connecticut,90104,Not Distracted
Connecticut,90104,Unknown if Distracted
Connecticut,90105,Unknown if Distracted
Connecticut,90106,Unknown if Distracted
Connecticut,90106,Not Distracted
Connecticut,90107,Unknown if Distracted
Connecticut,90107,Unknown if Distracted
Connecticut,90108,Not Distracted
Connecticut,90109,Not Distracted
Connecticut,90110,Not Distracted
Connecticut,90110,Not Distracted
Connecticut,90111,Not Distracted
Connecticut,90112,Not Distracted
Connecticut,90113,Unknown if Distracted
Connecticut,90114,Not Distracted
Connecticut,90115,Not Distracted
Connecticut,90115,Unknown if Distracted
Connecticut,90116,Unknown if Distracted
Connecticut,90117,Unknown if Distracted
Connecticut,90118,Unknown if Distracted
Connecticut,90119,Unknown if Distracted
Connecticut,90120,Not Distracted
Connecticut,90120,Unknown if Distracted
Connecticut,90121,Unknown if Distracted
Connecticut,90121,Unknown if Distracted
Connecticut,90122,Unknown if Distracted
Connecticut,90123,Unknown if Distracted
Connecticut,90124,Not Distracted
Connecticut,90125,Unknown if Distracted
Connecticut,90125,Unknown if Distracted
Connecticut,90126,Unknown if Distracted
Connecticut,90127,Not Distracted
Connecticut,90127,Not Distracted
Connecticut,90128,Not Distracted
Connecticut,90128,Not Distracted
Connecticut,90129,Unknown if Distracted
Connecticut,90130,Unknown if Distracted
Connecticut,90131,Unknown if Distracted
Connecticut,90132,Not Distracted
Connecticut,90132,Not Distracted
Connecticut,90132,Not Distracted
Connecticut,90133,Not Distracted
Connecticut,90133,Unknown if Distracted
Connecticut,90134,Not Distracted
Connecticut,90134,Unknown if Distracted
Connecticut,90135,Not Distracted
Connecticut,90136,Unknown if Distracted
Connecticut,90137,Unknown if Distracted
Connecticut,90138,Unknown if Distracted
Connecticut,90139,Unknown if Distracted
Connecticut,90140,Unknown if Distracted
Connecticut,90141,Unknown if Distracted
Connecticut,90142,While Talking or Listening to Cellular Phone
Connecticut,90143,Unknown if Distracted
Connecticut,90143,Not Distracted
Connecticut,90144,Not Distracted
Connecticut,90145,Unknown if Distracted
Connecticut,90146,Not Distracted
Connecticut,90147,Not Distracted
Connecticut,90148,Unknown if Distracted
Connecticut,90148,Unknown if Distracted
Connecticut,90149,Unknown if Distracted
Connecticut,90150,Not Distracted
Connecticut,90150,Unknown if Distracted
Connecticut,90151,Unknown if Distracted
Connecticut,90151,Not Distracted
Connecticut,90152,Not Distracted
Connecticut,90153,Unknown if Distracted
Connecticut,90153,Unknown if Distracted
Connecticut,90154,Not Distracted
Connecticut,90155,Not Distracted
Connecticut,90155,Not Distracted
Connecticut,90155,Not Distracted
Connecticut,90155,Not Distracted
Connecticut,90155,Unknown if Distracted
Connecticut,90156,Unknown if Distracted
Connecticut,90157,Not Reported
Connecticut,90158,Unknown if Distracted
Connecticut,90160,Not Distracted
Connecticut,90161,Unknown if Distracted
Connecticut,90162,Not Distracted
Connecticut,90162,Not Distracted
Connecticut,90162,Not Distracted
Connecticut,90163,Unknown if Distracted
Connecticut,90164,Unknown if Distracted
Connecticut,90164,Not Distracted
Connecticut,90165,Unknown if Distracted
Connecticut,90166,Not Distracted
Connecticut,90166,Unknown if Distracted
Connecticut,90167,Unknown if Distracted
Connecticut,90167,Not Distracted
Connecticut,90167,Not Distracted
Connecticut,90168,Unknown if Distracted
Connecticut,90168,Not Distracted
Connecticut,90169,Unknown if Distracted
Connecticut,90170,Not Distracted
Connecticut,90170,Not Distracted
Connecticut,90170,Not Distracted
Connecticut,90170,Not Distracted
Connecticut,90170,Not Distracted
Connecticut,90171,Not Reported
Connecticut,90172,Not Distracted
Connecticut,90173,Not Distracted
Connecticut,90174,Unknown if Distracted
Connecticut,90175,Unknown if Distracted
Connecticut,90175,Unknown if Distracted
Connecticut,90175,Unknown if Distracted
Connecticut,90175,Unknown if Distracted
Connecticut,90176,Unknown if Distracted
Connecticut,90177,Unknown if Distracted
Connecticut,90178,Not Distracted
Connecticut,90179,Unknown if Distracted
Connecticut,90179,Unknown if Distracted
Connecticut,90179,Unknown if Distracted
Connecticut,90180,Unknown if Distracted
Connecticut,90181,Not Distracted
Connecticut,90182,Unknown if Distracted
Connecticut,90183,Not Distracted
Connecticut,90183,Not Distracted
Connecticut,90183,Not Distracted
Connecticut,90184,Unknown if Distracted
Connecticut,90185,Not Distracted
Connecticut,90186,While Talking or Listening to Cellular Phone
Connecticut,90187,Not Distracted
Connecticut,90187,Not Distracted
Connecticut,90187,Unknown if Distracted
Connecticut,90188,Unknown if Distracted
Connecticut,90188,Unknown if Distracted
Connecticut,90188,Unknown if Distracted
Connecticut,90189,Unknown if Distracted
Connecticut,90189,Not Distracted
Connecticut,90189,Not Distracted
Connecticut,90189,Not Distracted
Connecticut,90190,Unknown if Distracted
Connecticut,90191,Unknown if Distracted
Connecticut,90191,Unknown if Distracted
Connecticut,90192,Unknown if Distracted
Connecticut,90193,Not Distracted
Connecticut,90193,Not Distracted
Connecticut,90194,Unknown if Distracted
Connecticut,90195,Unknown if Distracted
Connecticut,90196,Not Distracted
Connecticut,90196,Unknown if Distracted
Connecticut,90197,Not Distracted
Connecticut,90197,Not Distracted
Connecticut,90198,Not Distracted
Connecticut,90199,Not Distracted
Connecticut,90199,Not Distracted
Connecticut,90200,Not Distracted
Connecticut,90200,Unknown if Distracted
Connecticut,90201,Unknown if Distracted
Connecticut,90202,Not Distracted
Connecticut,90202,Unknown if Distracted
Connecticut,90203,Unknown if Distracted
Connecticut,90204,Not Distracted
Connecticut,90204,Unknown if Distracted
Connecticut,90204,Not Distracted
Connecticut,90205,Not Distracted
Connecticut,90206,Unknown if Distracted
Connecticut,90206,Not Distracted
Connecticut,90207,Unknown if Distracted
Connecticut,90208,Unknown if Distracted
Connecticut,90209,Unknown if Distracted
Connecticut,90210,Not Distracted
Connecticut,90211,Unknown if Distracted
Connecticut,90212,Unknown if Distracted
Connecticut,90212,Not Distracted
Connecticut,90213,Not Distracted
Connecticut,90214,Unknown if Distracted
Connecticut,90214,Not Distracted
Connecticut,90214,Not Distracted
Connecticut,90214,Not Distracted
Connecticut,90214,Not Distracted
Connecticut,90215,Unknown if Distracted
Connecticut,90216,Unknown if Distracted
Connecticut,90216,Not Distracted
Connecticut,90216,Not Distracted
Connecticut,90217,No Driver Present/Unknown if Driver present
Connecticut,90218,Not Distracted
Connecticut,90218,Unknown if Distracted
Connecticut,90219,Not Distracted
Connecticut,90219,Not Distracted
Connecticut,90220,Unknown if Distracted
Connecticut,90220,Unknown if Distracted
Connecticut,90221,Unknown if Distracted
Connecticut,90222,Unknown if Distracted
Connecticut,90222,Not Distracted
Connecticut,90223,No Driver Present/Unknown if Driver present
Connecticut,90223,Unknown if Distracted
Connecticut,90224,Unknown if Distracted
Connecticut,90225,Unknown if Distracted
Connecticut,90225,Not Distracted
Connecticut,90226,Not Distracted
Connecticut,90227,Unknown if Distracted
Connecticut,90227,Unknown if Distracted
Connecticut,90227,Unknown if Distracted
Connecticut,90228,Not Distracted
Connecticut,90228,Not Distracted
Connecticut,90229,Unknown if Distracted
Connecticut,90230,Not Distracted
Connecticut,90230,"Distracted by Outside Person, Object or Event"
Connecticut,90231,Unknown if Distracted
Connecticut,90232,Not Distracted
Connecticut,90233,Not Distracted
Connecticut,90233,Unknown if Distracted
Connecticut,90234,Unknown if Distracted
Connecticut,90235,Unknown if Distracted
Connecticut,90236,Unknown if Distracted
Connecticut,90237,Not Distracted
Connecticut,90237,Not Distracted
Connecticut,90238,Unknown if Distracted
Connecticut,90238,Unknown if Distracted
Connecticut,90239,Unknown if Distracted
Connecticut,90240,Unknown if Distracted
Connecticut,90241,Not Distracted
Connecticut,90242,Not Distracted
Connecticut,90242,Not Distracted
Connecticut,90243,Unknown if Distracted
Connecticut,90244,Unknown if Distracted
Connecticut,90245,Not Distracted
Connecticut,90246,Unknown if Distracted
Connecticut,90246,Unknown if Distracted
Connecticut,90247,Unknown if Distracted
Connecticut,90248,Not Distracted
Connecticut,90248,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90249,Not Distracted
Connecticut,90250,Unknown if Distracted
Connecticut,90250,Unknown if Distracted
Connecticut,90251,Unknown if Distracted
Connecticut,90252,Unknown if Distracted
Connecticut,90253,Unknown if Distracted
Connecticut,90254,Unknown if Distracted
Connecticut,90255,Unknown if Distracted
Connecticut,90255,Not Distracted
Connecticut,90256,Not Distracted
Connecticut,90256,Unknown if Distracted
Connecticut,90257,Not Distracted
Connecticut,90258,Not Distracted
Connecticut,90259,Not Distracted
Connecticut,90260,Not Distracted
Connecticut,90261,Not Distracted
Connecticut,90262,Unknown if Distracted
Connecticut,90262,Not Distracted
Connecticut,90262,Not Distracted
Connecticut,90263,Unknown if Distracted
Connecticut,90264,Unknown if Distracted
Connecticut,90265,Unknown if Distracted
Connecticut,90266,Unknown if Distracted
Connecticut,90267,Unknown if Distracted
Connecticut,90268,Not Distracted
Connecticut,90269,Not Distracted
Connecticut,90269,Unknown if Distracted
Connecticut,90270,Not Distracted
Connecticut,90270,Not Distracted
Connecticut,90271,Not Distracted
Connecticut,90271,Not Distracted
Connecticut,90272,Unknown if Distracted
Connecticut,90272,Not Distracted
Connecticut,90272,Not Distracted
Connecticut,90273,Not Distracted
Connecticut,90273,Not Distracted
Connecticut,90273,Not Distracted
Connecticut,90274,Not Distracted
Connecticut,90275,Unknown if Distracted
Connecticut,90275,Unknown if Distracted
Connecticut,90276,Not Distracted
Connecticut,90277,Not Distracted
Connecticut,90277,Not Distracted
Connecticut,90278,Unknown if Distracted
Connecticut,90279,Not Distracted
Connecticut,90280,Not Distracted
Connecticut,90281,Unknown if Distracted
Connecticut,90281,Not Distracted
Connecticut,90282,Not Distracted
Connecticut,90283,Not Distracted
Connecticut,90283,Not Distracted
Connecticut,90284,Unknown if Distracted
Connecticut,90285,Unknown if Distracted
Connecticut,90286,Unknown if Distracted
Connecticut,90287,Not Distracted
Connecticut,90288,Unknown if Distracted
Connecticut,90288,Not Distracted
Connecticut,90288,Not Distracted
Connecticut,90289,Not Distracted
Connecticut,90290,Unknown if Distracted
Connecticut,90291,Unknown if Distracted
Connecticut,90292,Not Distracted
Connecticut,90293,Unknown if Distracted
Connecticut,90293,Not Distracted
Connecticut,90294,Unknown if Distracted
Delaware,100001,Unknown if Distracted
Delaware,100002,Not Distracted
Delaware,100002,Not Reported
Delaware,100003,Not Distracted
Delaware,100004,Not Distracted
Delaware,100005,Not Distracted
Delaware,100005,Unknown if Distracted
Delaware,100006,Unknown if Distracted
Delaware,100007,Not Distracted
Delaware,100008,Unknown if Distracted
Delaware,100009,Unknown if Distracted
Delaware,100010,Not Distracted
Delaware,100010,Not Distracted
Delaware,100011,Unknown if Distracted
Delaware,100012,Not Distracted
Delaware,100012,Not Distracted
Delaware,100013,Unknown if Distracted
Delaware,100013,Not Distracted
Delaware,100014,Unknown if Distracted
Delaware,100014,Not Distracted
Delaware,100015,Unknown if Distracted
Delaware,100016,Not Distracted
Delaware,100016,Not Distracted
Delaware,100017,Unknown if Distracted
Delaware,100018,Not Distracted
Delaware,100019,Not Distracted
Delaware,100019,Unknown if Distracted
Delaware,100020,Not Distracted
Delaware,100020,Other Cellular Phone Related
Delaware,100021,Not Distracted
Delaware,100022,Unknown if Distracted
Delaware,100022,Not Distracted
Delaware,100023,Not Distracted
Delaware,100024,While Talking or Listening to Cellular Phone
Delaware,100024,While Manipulating Cellular Phone
Delaware,100025,By Other Occupant(s)
Delaware,100025,Not Distracted
Delaware,100026,Not Distracted
Delaware,100026,Not Distracted
Delaware,100026,Careless/Inattentive
Delaware,100027,Not Distracted
Delaware,100028,Not Distracted
Delaware,100029,Not Distracted
Delaware,100029,Unknown if Distracted
Delaware,100030,Unknown if Distracted
Delaware,100030,Not Distracted
Delaware,100031,Not Distracted
Delaware,100031,Not Distracted
Delaware,100032,Not Distracted
Delaware,100033,Not Distracted
Delaware,100033,Not Distracted
Delaware,100034,Not Distracted
Delaware,100035,Distraction/Inattention
Delaware,100036,Unknown if Distracted
Delaware,100037,Unknown if Distracted
Delaware,100038,Unknown if Distracted
Delaware,100039,Not Distracted
Delaware,100040,Unknown if Distracted
Delaware,100040,Not Distracted
Delaware,100041,Unknown if Distracted
Delaware,100042,Unknown if Distracted
Delaware,100043,Unknown if Distracted
Delaware,100043,Unknown if Distracted
Delaware,100043,Not Distracted
Delaware,100044,Distraction/Inattention
Delaware,100045,Not Distracted
Delaware,100045,Not Distracted
Delaware,100046,Not Distracted
Delaware,100047,Unknown if Distracted
Delaware,100047,Unknown if Distracted
Delaware,100048,Careless/Inattentive
Delaware,100049,Not Distracted
Delaware,100049,Not Distracted
Delaware,100050,Unknown if Distracted
Delaware,100051,Not Reported
Delaware,100052,Not Distracted
Delaware,100053,Not Distracted
Delaware,100054,Unknown if Distracted
Delaware,100055,Not Distracted
Delaware,100055,"Distraction (Distracted), Details Unknown"
Delaware,100056,While Talking or Listening to Cellular Phone
Delaware,100057,Not Distracted
Delaware,100058,"Distraction (Distracted), Details Unknown"
Delaware,100058,Not Distracted
Delaware,100059,Eating or Drinking
Delaware,100059,Not Distracted
Delaware,100060,Not Distracted
Delaware,100061,Not Distracted
Delaware,100062,Not Distracted
Delaware,100062,Not Distracted
Delaware,100063,Unknown if Distracted
Delaware,100064,Unknown if Distracted
Delaware,100064,Not Distracted
Delaware,100065,Not Distracted
Delaware,100065,"Distracted by Outside Person, Object or Event"
Delaware,100066,Unknown if Distracted
Delaware,100066,Not Reported
Delaware,100067,Unknown if Distracted
Delaware,100068,Not Distracted
Delaware,100068,Unknown if Distracted
Delaware,100069,Not Distracted
Delaware,100070,Not Distracted
Delaware,100070,Unknown if Distracted
Delaware,100071,Unknown if Distracted
Delaware,100071,Not Distracted
Delaware,100072,Not Distracted
Delaware,100073,Unknown if Distracted
Delaware,100074,Not Distracted
Delaware,100075,Not Distracted
Delaware,100076,Not Distracted
Delaware,100077,Unknown if Distracted
Delaware,100078,Not Distracted
Delaware,100078,Unknown if Distracted
Delaware,100079,Unknown if Distracted
Delaware,100079,Not Distracted
Delaware,100079,Not Distracted
Delaware,100079,Not Distracted
Delaware,100079,Not Distracted
Delaware,100080,Unknown if Distracted
Delaware,100081,Not Distracted
Delaware,100081,Not Distracted
Delaware,100082,Not Distracted
Delaware,100082,Not Distracted
Delaware,100082,Not Distracted
Delaware,100083,Adjusting Audio Or Climate Controls
Delaware,100084,Unknown if Distracted
Delaware,100085,Not Distracted
Delaware,100086,Not Distracted
Delaware,100087,Unknown if Distracted
Delaware,100088,Not Distracted
Delaware,100089,Not Distracted
Delaware,100090,Not Distracted
Delaware,100091,Not Distracted
Delaware,100091,Not Distracted
Delaware,100092,Not Distracted
Delaware,100093,Unknown if Distracted
Delaware,100094,Not Distracted
Delaware,100094,Not Distracted
Delaware,100095,While Talking or Listening to Cellular Phone
Delaware,100095,Not Distracted
Delaware,100096,Not Distracted
Delaware,100097,Not Distracted
Delaware,100097,Not Distracted
Delaware,100098,Not Distracted
Delaware,100098,Not Distracted
Delaware,100099,Not Distracted
Delaware,100100,Not Distracted
Delaware,100101,Unknown if Distracted
Delaware,100101,Unknown if Distracted
Delaware,100102,Other Cellular Phone Related
Delaware,100102,Not Distracted
Delaware,100103,Unknown if Distracted
Delaware,100104,Not Distracted
Delaware,100105,Unknown if Distracted
Delaware,100106,Not Distracted
Delaware,100106,Distraction/Inattention
Delaware,100106,Not Distracted
Delaware,100107,Not Distracted
Delaware,100108,Not Distracted
Delaware,100108,Unknown if Distracted
Delaware,100109,Not Distracted
Delaware,100110,Not Distracted
Delaware,100111,Unknown if Distracted
Delaware,100112,Unknown if Distracted
Delaware,100112,Not Distracted
Delaware,100113,Unknown if Distracted
Delaware,100113,Not Distracted
Delaware,100114,Not Distracted
Delaware,100114,Not Distracted
Delaware,100115,Not Distracted
Delaware,100115,Not Distracted
Delaware,100116,Unknown if Distracted
District of Columbia,110001,Unknown if Distracted
District of Columbia,110002,Not Distracted
District of Columbia,110003,Unknown if Distracted
District of Columbia,110003,Not Distracted
District of Columbia,110004,Unknown if Distracted
District of Columbia,110005,Not Distracted
District of Columbia,110005,Not Distracted
District of Columbia,110006,Unknown if Distracted
District of Columbia,110007,Unknown if Distracted
District of Columbia,110008,Unknown if Distracted
District of Columbia,110008,Not Distracted
District of Columbia,110009,Unknown if Distracted
District of Columbia,110009,Not Distracted
District of Columbia,110010,Unknown if Distracted
District of Columbia,110011,Unknown if Distracted
District of Columbia,110011,Not Distracted
District of Columbia,110012,Unknown if Distracted
District of Columbia,110013,Not Distracted
District of Columbia,110014,Unknown if Distracted
District of Columbia,110015,Unknown if Distracted
District of Columbia,110016,Unknown if Distracted
District of Columbia,110017,Unknown if Distracted
District of Columbia,110017,Not Distracted
District of Columbia,110018,Unknown if Distracted
District of Columbia,110019,Not Distracted
District of Columbia,110020,Not Distracted
District of Columbia,110021,Careless/Inattentive
District of Columbia,110021,Not Distracted
District of Columbia,110022,Unknown if Distracted
District of Columbia,110023,Unknown if Distracted
District of Columbia,110023,Unknown if Distracted
District of Columbia,110023,Unknown if Distracted
District of Columbia,110024,Unknown if Distracted
District of Columbia,110025,Unknown if Distracted
District of Columbia,110025,Not Distracted
District of Columbia,110025,Not Distracted
District of Columbia,110025,Not Distracted
District of Columbia,110026,Unknown if Distracted
Florida,120001,Unknown if Distracted
Florida,120001,Not Distracted
Florida,120002,Unknown if Distracted
Florida,120002,Not Distracted
Florida,120003,Unknown if Distracted
Florida,120004,Not Distracted
Florida,120005,Not Distracted
Florida,120006,Unknown if Distracted
Florida,120006,Not Distracted
Florida,120007,Not Distracted
Florida,120007,Not Distracted
Florida,120008,Distraction/Inattention
Florida,120009,Unknown if Distracted
Florida,120010,Unknown if Distracted
Florida,120011,Unknown if Distracted
Florida,120012,Unknown if Distracted
Florida,120013,Unknown if Distracted
Florida,120014,Not Distracted
Florida,120014,Not Distracted
Florida,120015,Not Distracted
Florida,120015,Not Distracted
Florida,120015,Not Distracted
Florida,120017,Not Distracted
Florida,120019,Not Distracted
Florida,120020,Unknown if Distracted
Florida,120021,Unknown if Distracted
Florida,120021,Not Distracted
Florida,120021,Unknown if Distracted
Florida,120021,Not Distracted
Florida,120021,Not Distracted
Florida,120022,Unknown if Distracted
Florida,120023,Not Distracted
Florida,120024,Unknown if Distracted
Florida,120024,Not Distracted
Florida,120025,Not Distracted
Florida,120025,Unknown if Distracted
Florida,120026,Not Distracted
Florida,120026,Not Distracted
Florida,120027,Unknown if Distracted
Florida,120027,Not Distracted
Florida,120028,While Talking or Listening to Cellular Phone
Florida,120029,Unknown if Distracted
Florida,120029,Not Distracted
Florida,120030,Not Distracted
Florida,120030,Not Distracted
Florida,120031,Not Distracted
Florida,120031,Not Distracted
Florida,120032,Not Distracted
Florida,120032,Not Distracted
Florida,120033,Not Distracted
Florida,120033,Not Distracted
Florida,120034,Not Distracted
Florida,120035,Unknown if Distracted
Florida,120035,Not Distracted
Florida,120036,Unknown if Distracted
Florida,120037,Not Distracted
Florida,120037,Not Distracted
Florida,120038,Unknown if Distracted
Florida,120039,Unknown if Distracted
Florida,120040,Not Distracted
Florida,120041,Unknown if Distracted
Florida,120041,Not Distracted
Florida,120042,Distraction/Inattention
Florida,120042,Not Distracted
Florida,120043,Not Distracted
Florida,120043,Not Distracted
Florida,120043,Not Distracted
Florida,120044,Unknown if Distracted
Florida,120045,Not Distracted
Florida,120045,Not Distracted
Florida,120046,Unknown if Distracted
Florida,120046,Not Distracted
Florida,120047,Unknown if Distracted
Florida,120047,Not Distracted
Florida,120048,Unknown if Distracted
Florida,120049,Not Distracted
Florida,120049,Not Distracted
Florida,120050,Unknown if Distracted
Florida,120051,Unknown if Distracted
Florida,120051,Not Distracted
Florida,120053,Unknown if Distracted
Florida,120054,Not Distracted
Florida,120055,Not Distracted
Florida,120056,Not Distracted
Florida,120056,Not Distracted
