State,Case_#,Distracted
Florida,121151,Not Distracted
Florida,121152,Unknown if Distracted
Florida,121152,Not Distracted
Florida,121153,Unknown if Distracted
Florida,121153,Not Distracted
Florida,121153,Not Distracted
Florida,121154,Unknown if Distracted
Florida,121154,Unknown if Distracted
Florida,121155,Not Distracted
Florida,121156,Unknown if Distracted
Florida,121157,Not Distracted
Florida,121157,Not Distracted
Florida,121158,Not Distracted
Florida,121158,Not Distracted
Florida,121159,Unknown if Distracted
Florida,121159,Unknown if Distracted
Florida,121159,Not Distracted
Florida,121160,Unknown if Distracted
Florida,121161,Unknown if Distracted
Florida,121162,Not Distracted
Florida,121163,Unknown if Distracted
Florida,121164,Not Distracted
Florida,121165,Not Distracted
Florida,121166,Not Distracted
Florida,121167,Unknown if Distracted
Florida,121167,Unknown if Distracted
Florida,121167,Not Distracted
Florida,121168,Unknown if Distracted
Florida,121168,Not Distracted
Florida,121168,Not Distracted
Florida,121169,Unknown if Distracted
Florida,121170,Not Distracted
Florida,121171,Not Distracted
Florida,121171,Not Distracted
Florida,121173,Not Distracted
Florida,121174,Unknown if Distracted
Florida,121174,Not Distracted
Florida,121175,Not Distracted
Florida,121176,Not Distracted
Florida,121176,Not Distracted
Florida,121177,Not Distracted
Florida,121178,Unknown if Distracted
Florida,121178,Not Distracted
Florida,121179,Not Distracted
Florida,121180,Unknown if Distracted
Florida,121180,Not Distracted
Florida,121181,Not Distracted
Florida,121182,Unknown if Distracted
Florida,121184,Not Distracted
Florida,121185,Not Distracted
Florida,121186,Unknown if Distracted
Florida,121187,Not Distracted
Florida,121188,Not Distracted
Florida,121189,Not Distracted
Florida,121189,Unknown if Distracted
Florida,121190,"Distracted by Outside Person, Object or Event"
Florida,121191,Not Distracted
Florida,121192,Unknown if Distracted
Florida,121193,Not Distracted
Florida,121194,Unknown if Distracted
Florida,121195,Not Distracted
Florida,121196,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121198,Not Distracted
Florida,121199,Not Distracted
Florida,121200,Not Distracted
Florida,121202,Not Distracted
Florida,121203,Unknown if Distracted
Florida,121203,Not Distracted
Florida,121204,Unknown if Distracted
Florida,121205,Unknown if Distracted
Florida,121206,Not Distracted
Florida,121206,Not Distracted
Florida,121207,No Driver Present/Unknown if Driver present
Florida,121208,Not Distracted
Florida,121209,"Inattention (Inattentive), Details Unknown"
Florida,121209,Not Distracted
Florida,121210,Not Distracted
Florida,121211,Not Distracted
Florida,121212,Not Distracted
Florida,121213,Unknown if Distracted
Florida,121214,Unknown if Distracted
Florida,121214,Not Distracted
Florida,121214,Not Distracted
Florida,121215,Not Reported
Florida,121216,Not Distracted
Florida,121217,Not Distracted
Florida,121221,Unknown if Distracted
Florida,121221,Not Distracted
Florida,121222,Not Distracted
Florida,121223,Not Distracted
Florida,121224,Unknown if Distracted
Florida,121225,Unknown if Distracted
Florida,121225,Not Distracted
Florida,121225,Not Distracted
Florida,121225,Not Distracted
Florida,121225,Not Distracted
Florida,121226,Not Distracted
Florida,121226,Not Distracted
Florida,121227,Not Distracted
Florida,121228,Unknown if Distracted
Florida,121228,Not Distracted
Florida,121228,Not Distracted
Florida,121230,Not Distracted
Florida,121230,Not Distracted
Florida,121231,Unknown if Distracted
Florida,121232,"Distraction (Distracted), Details Unknown"
Florida,121232,Not Distracted
Florida,121233,Not Distracted
Florida,121234,Not Distracted
Florida,121236,Unknown if Distracted
Florida,121237,Unknown if Distracted
Florida,121238,Unknown if Distracted
Florida,121238,Not Distracted
Florida,121240,Not Distracted
Florida,121240,Not Distracted
Florida,121243,Not Distracted
Florida,121244,Not Distracted
Florida,121245,Unknown if Distracted
Florida,121247,Looked But Did Not See
Florida,121247,Not Distracted
Florida,121247,Not Distracted
Florida,121248,Not Distracted
Florida,121249,Not Distracted
Florida,121250,Unknown if Distracted
Florida,121251,Not Distracted
Florida,121251,Not Distracted
Florida,121252,Not Distracted
Florida,121252,Not Distracted
Florida,121253,Unknown if Distracted
Florida,121255,Not Distracted
Florida,121255,Not Distracted
Florida,121257,Unknown if Distracted
Florida,121258,Unknown if Distracted
Florida,121259,Distraction/Inattention
Florida,121260,Unknown if Distracted
Florida,121261,Not Distracted
Florida,121262,Not Distracted
Florida,121262,Not Distracted
Florida,121263,Not Distracted
Florida,121263,Unknown if Distracted
Florida,121264,"Inattention (Inattentive), Details Unknown"
Florida,121265,Not Distracted
Florida,121266,Unknown if Distracted
Florida,121266,Not Distracted
Florida,121267,Unknown if Distracted
Florida,121268,Not Distracted
Florida,121268,Not Distracted
Florida,121268,Unknown if Distracted
Florida,121268,Not Distracted
Florida,121269,"Inattention (Inattentive), Details Unknown"
Florida,121269,Not Distracted
Florida,121270,Unknown if Distracted
Florida,121272,Distraction/Inattention
Florida,121272,Not Distracted
Florida,121273,"Distraction (Distracted), Details Unknown"
Florida,121274,Not Distracted
Florida,121276,Unknown if Distracted
Florida,121277,Not Distracted
Florida,121278,Not Distracted
Florida,121279,Unknown if Distracted
Florida,121280,Not Distracted
Florida,121282,Unknown if Distracted
Florida,121283,Not Distracted
Florida,121284,Not Distracted
Florida,121284,Not Distracted
Florida,121285,Unknown if Distracted
Florida,121285,Not Distracted
Florida,121286,Unknown if Distracted
Florida,121286,Unknown if Distracted
Florida,121287,Unknown if Distracted
Florida,121288,Unknown if Distracted
Florida,121289,Unknown if Distracted
Florida,121290,Unknown if Distracted
Florida,121290,Not Distracted
Florida,121290,Not Distracted
Florida,121291,"Inattention (Inattentive), Details Unknown"
Florida,121292,"Inattention (Inattentive), Details Unknown"
Florida,121293,By a Moving Object in Vehicle
Florida,121295,Not Distracted
Florida,121295,Not Distracted
Florida,121295,Not Distracted
Florida,121296,Unknown if Distracted
Florida,121297,Unknown if Distracted
Florida,121298,Not Distracted
Florida,121298,Not Distracted
Florida,121299,Unknown if Distracted
Florida,121299,Unknown if Distracted
Florida,121300,Unknown if Distracted
Florida,121301,Not Distracted
Florida,121302,Not Distracted
Florida,121302,Unknown if Distracted
Florida,121303,Unknown if Distracted
Florida,121303,Not Distracted
Florida,121304,"Distracted by Outside Person, Object or Event"
Florida,121305,Unknown if Distracted
Florida,121306,Unknown if Distracted
Florida,121306,Not Distracted
Florida,121306,Not Distracted
Florida,121307,Not Distracted
Florida,121308,Unknown if Distracted
Florida,121308,Not Distracted
Florida,121309,Not Distracted
Florida,121309,Not Distracted
Florida,121310,Unknown if Distracted
Florida,121310,Not Distracted
Florida,121311,Not Distracted
Florida,121312,Not Distracted
Florida,121313,Not Distracted
Florida,121314,Unknown if Distracted
Florida,121315,Unknown if Distracted
Florida,121315,Not Distracted
Florida,121316,Unknown if Distracted
Florida,121316,Not Distracted
Florida,121319,Not Distracted
Florida,121319,Not Distracted
Florida,121320,Not Distracted
Florida,121321,Unknown if Distracted
Florida,121322,Unknown if Distracted
Florida,121322,Not Distracted
Florida,121323,Not Distracted
Florida,121324,Not Distracted
Florida,121325,Unknown if Distracted
Florida,121326,Not Distracted
Florida,121327,Not Distracted
Florida,121327,Not Distracted
Florida,121328,Not Distracted
Florida,121329,"Inattention (Inattentive), Details Unknown"
Florida,121329,Not Distracted
Florida,121329,Not Distracted
Florida,121330,Not Distracted
Florida,121331,Not Distracted
Florida,121331,Not Distracted
Florida,121332,Unknown if Distracted
Florida,121333,Not Distracted
Florida,121334,Not Distracted
Florida,121334,Not Distracted
Florida,121335,Not Distracted
Florida,121335,Not Distracted
Florida,121336,Not Distracted
Florida,121336,Not Distracted
Florida,121337,Not Distracted
Florida,121339,Unknown if Distracted
Florida,121339,Not Distracted
Florida,121340,Not Distracted
Florida,121341,Unknown if Distracted
Florida,121341,Not Distracted
Florida,121342,Not Distracted
Florida,121342,Not Distracted
Florida,121343,Not Distracted
Florida,121345,Not Distracted
Florida,121345,Not Distracted
Florida,121346,Unknown if Distracted
Florida,121347,Not Distracted
Florida,121348,Not Distracted
Florida,121348,Not Distracted
Florida,121349,Not Distracted
Florida,121350,Not Distracted
Florida,121351,Unknown if Distracted
Florida,121351,Not Distracted
Florida,121354,Unknown if Distracted
Florida,121354,Not Distracted
Florida,121354,Unknown if Distracted
Florida,121354,Not Distracted
Florida,121354,Not Distracted
Florida,121354,Not Distracted
Florida,121355,Not Distracted
Florida,121356,Not Distracted
Florida,121356,Not Distracted
Florida,121356,Not Distracted
Florida,121356,Not Distracted
Florida,121356,Not Distracted
Florida,121357,Not Distracted
Florida,121358,Unknown if Distracted
Florida,121359,Not Distracted
Florida,121359,Not Distracted
Florida,121360,Unknown if Distracted
Florida,121360,Not Distracted
Florida,121361,Not Distracted
Florida,121361,Not Distracted
Florida,121362,Unknown if Distracted
Florida,121363,Not Distracted
Florida,121364,Not Distracted
Florida,121365,Unknown if Distracted
Florida,121365,Not Reported
Florida,121366,"Inattention (Inattentive), Details Unknown"
Florida,121367,Unknown if Distracted
Florida,121368,Unknown if Distracted
Florida,121369,"Inattention (Inattentive), Details Unknown"
Florida,121369,Not Distracted
Florida,121370,Not Distracted
Florida,121371,Not Distracted
Florida,121372,Unknown if Distracted
Florida,121373,Unknown if Distracted
Florida,121374,Unknown if Distracted
Florida,121375,Not Distracted
Florida,121376,Not Distracted
Florida,121377,Not Distracted
Florida,121378,Not Distracted
Florida,121378,Not Distracted
Florida,121379,Not Distracted
Florida,121379,Unknown if Distracted
Florida,121380,Unknown if Distracted
Florida,121380,Unknown if Distracted
Florida,121380,Unknown if Distracted
Florida,121381,Not Distracted
Florida,121382,Unknown if Distracted
Florida,121382,Not Distracted
Florida,121382,Not Distracted
Florida,121383,Unknown if Distracted
Florida,121384,Unknown if Distracted
Florida,121385,Not Distracted
Florida,121386,Unknown if Distracted
Florida,121387,Not Distracted
Florida,121387,Not Distracted
Florida,121388,Unknown if Distracted
Florida,121388,Not Distracted
Florida,121390,Eating or Drinking
Florida,121390,Not Distracted
Florida,121391,Not Distracted
Florida,121392,Not Distracted
Florida,121392,Not Distracted
Florida,121393,Unknown if Distracted
Florida,121393,Not Distracted
Florida,121394,Unknown if Distracted
Florida,121395,Unknown if Distracted
Florida,121396,Unknown if Distracted
Florida,121397,Not Distracted
Florida,121397,Not Distracted
Florida,121398,Not Distracted
Florida,121399,Not Distracted
Florida,121399,Not Distracted
Florida,121401,Unknown if Distracted
Florida,121401,Unknown if Distracted
Florida,121402,Not Distracted
Florida,121402,Not Distracted
Florida,121403,Not Distracted
Florida,121404,"Inattention (Inattentive), Details Unknown"
Florida,121404,Not Distracted
Florida,121405,Not Distracted
Florida,121405,Not Distracted
Florida,121406,Not Distracted
Florida,121406,Not Distracted
Florida,121407,Not Distracted
Florida,121407,Not Distracted
Florida,121408,Not Distracted
Florida,121408,Not Distracted
Florida,121409,Unknown if Distracted
Florida,121410,Not Distracted
Florida,121411,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121411,Eating or Drinking
Florida,121412,Not Distracted
Florida,121413,Unknown if Distracted
Florida,121414,Not Distracted
Florida,121415,Not Distracted
Florida,121416,Unknown if Distracted
Florida,121418,Not Distracted
Florida,121419,Unknown if Distracted
Florida,121420,"Distracted by Outside Person, Object or Event"
Florida,121420,Not Distracted
Florida,121421,Unknown if Distracted
Florida,121421,Not Distracted
Florida,121421,Not Distracted
Florida,121422,Not Distracted
Florida,121422,Not Distracted
Florida,121423,Not Distracted
Florida,121425,Unknown if Distracted
Florida,121425,Not Distracted
Florida,121426,Not Distracted
Florida,121427,Not Distracted
Florida,121427,Not Distracted
Florida,121428,Not Distracted
Florida,121429,Not Distracted
Florida,121429,Not Distracted
Florida,121430,Not Distracted
Florida,121431,Unknown if Distracted
Florida,121431,Not Distracted
Florida,121432,Unknown if Distracted
Florida,121432,Not Distracted
Florida,121432,Not Distracted
Florida,121433,"Inattention (Inattentive), Details Unknown"
Florida,121433,Not Distracted
Florida,121434,Not Distracted
Florida,121435,Unknown if Distracted
Florida,121436,Not Distracted
Florida,121437,Not Distracted
Florida,121438,Not Distracted
Florida,121439,Not Distracted
Florida,121441,Unknown if Distracted
Florida,121441,Not Distracted
Florida,121442,"Inattention (Inattentive), Details Unknown"
Florida,121442,Not Distracted
Florida,121443,Not Distracted
Florida,121444,Unknown if Distracted
Florida,121444,Not Distracted
Florida,121446,Not Distracted
Florida,121446,Not Distracted
Florida,121447,"Inattention (Inattentive), Details Unknown"
Florida,121448,Unknown if Distracted
Florida,121449,Unknown if Distracted
Florida,121450,Not Distracted
Florida,121450,Not Distracted
Florida,121451,Not Distracted
Florida,121452,Not Distracted
Florida,121453,Unknown if Distracted
Florida,121454,Not Distracted
Florida,121454,Not Distracted
Florida,121454,Not Distracted
Florida,121455,Unknown if Distracted
Florida,121455,Not Distracted
Florida,121456,Not Distracted
Florida,121456,Not Distracted
Florida,121457,Not Distracted
Florida,121458,Not Distracted
Florida,121458,Not Distracted
Florida,121459,Not Distracted
Florida,121460,Not Distracted
Florida,121461,Unknown if Distracted
Florida,121461,Not Distracted
Florida,121461,Not Distracted
Florida,121461,Not Distracted
Florida,121462,Not Distracted
Florida,121462,Not Distracted
Florida,121463,Unknown if Distracted
Florida,121464,Unknown if Distracted
Florida,121465,Not Distracted
Florida,121466,Not Distracted
Florida,121467,Unknown if Distracted
Florida,121467,Unknown if Distracted
Florida,121468,Not Distracted
Florida,121470,Unknown if Distracted
Florida,121471,Unknown if Distracted
Florida,121472,Not Distracted
Florida,121473,Unknown if Distracted
Florida,121473,Not Distracted
Florida,121474,Unknown if Distracted
Florida,121475,Not Distracted
Florida,121476,Unknown if Distracted
Florida,121476,Not Distracted
Florida,121477,Not Distracted
Florida,121478,Not Distracted
Florida,121478,Not Distracted
Florida,121479,"Inattention (Inattentive), Details Unknown"
Florida,121479,Not Distracted
Florida,121480,Not Distracted
Florida,121481,Not Distracted
Florida,121482,Not Distracted
Florida,121482,Not Distracted
Florida,121483,Unknown if Distracted
Florida,121483,Not Distracted
Florida,121484,Unknown if Distracted
Florida,121484,Not Distracted
Florida,121485,Not Distracted
Florida,121485,Not Distracted
Florida,121485,Not Distracted
Florida,121486,"Inattention (Inattentive), Details Unknown"
Florida,121486,Not Distracted
Florida,121487,Not Distracted
Florida,121488,Not Distracted
Florida,121489,While Using Other Component/Controls Integral to Vehicle
Florida,121489,Not Distracted
Florida,121490,Not Reported
Florida,121490,Not Distracted
Florida,121490,Not Distracted
Florida,121492,Not Distracted
Florida,121492,Not Distracted
Florida,121495,Not Distracted
Florida,121495,Not Distracted
Florida,121495,Not Distracted
Florida,121497,Unknown if Distracted
Florida,121498,Unknown if Distracted
Florida,121498,Unknown if Distracted
Florida,121499,Not Distracted
Florida,121499,Not Distracted
Florida,121500,Not Distracted
Florida,121501,By Other Occupant(s)
Florida,121504,Not Distracted
Florida,121505,Not Distracted
Florida,121505,Not Distracted
Florida,121506,Not Distracted
Florida,121506,Unknown if Distracted
Florida,121507,Not Distracted
Florida,121508,Unknown if Distracted
Florida,121508,Not Distracted
Florida,121508,Not Distracted
Florida,121509,Unknown if Distracted
Florida,121510,Unknown if Distracted
Florida,121511,Unknown if Distracted
Florida,121512,Unknown if Distracted
Florida,121513,Not Distracted
Florida,121514,Not Distracted
Florida,121515,Not Distracted
Florida,121516,Not Distracted
Florida,121517,Not Distracted
Florida,121517,Not Distracted
Florida,121518,Not Distracted
Florida,121520,Unknown if Distracted
Florida,121520,Not Distracted
Florida,121521,Not Distracted
Florida,121522,"Inattention (Inattentive), Details Unknown"
Florida,121522,Not Distracted
Florida,121523,Unknown if Distracted
Florida,121523,"Inattention (Inattentive), Details Unknown"
Florida,121524,Not Distracted
Florida,121525,Unknown if Distracted
Florida,121526,Not Distracted
Florida,121527,Unknown if Distracted
Florida,121527,Not Distracted
Florida,121528,Not Distracted
Florida,121528,Not Distracted
Florida,121528,Not Distracted
Florida,121529,Not Reported
Florida,121530,Not Distracted
Florida,121530,Not Distracted
Florida,121530,Not Distracted
Florida,121531,Unknown if Distracted
Florida,121531,No Driver Present/Unknown if Driver present
Florida,121532,While Using or Reaching for Device/Object Brought into Vehicle
Florida,121533,"Inattention (Inattentive), Details Unknown"
Florida,121533,Not Distracted
Florida,121533,Not Distracted
Florida,121533,Not Distracted
Florida,121533,Not Distracted
Florida,121534,Not Distracted
Florida,121535,Not Distracted
Florida,121535,Not Distracted
Florida,121536,Unknown if Distracted
Florida,121536,Not Distracted
Florida,121536,Not Distracted
Florida,121537,Unknown if Distracted
Florida,121538,Not Distracted
Florida,121539,Not Distracted
Florida,121540,"Distracted by Outside Person, Object or Event"
Florida,121540,Not Distracted
Florida,121540,Not Distracted
Florida,121541,Unknown if Distracted
Florida,121541,Unknown if Distracted
Florida,121542,Not Distracted
Florida,121543,Unknown if Distracted
Florida,121544,Unknown if Distracted
Florida,121545,Unknown if Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121545,Not Distracted
Florida,121546,Unknown if Distracted
Florida,121546,Unknown if Distracted
Florida,121547,Not Distracted
Florida,121548,"Distracted by Outside Person, Object or Event"
Florida,121548,Unknown if Distracted
Florida,121549,"Inattention (Inattentive), Details Unknown"
Florida,121550,Unknown if Distracted
Florida,121551,Unknown if Distracted
Florida,121551,Not Distracted
Florida,121552,Not Distracted
Florida,121552,Not Distracted
Florida,121553,Unknown if Distracted
Florida,121554,Not Distracted
Florida,121555,Not Distracted
Florida,121556,Not Distracted
Florida,121557,Unknown if Distracted
Florida,121558,Unknown if Distracted
Florida,121558,Not Distracted
Florida,121559,Unknown if Distracted
Florida,121560,Not Distracted
Florida,121560,Not Distracted
Florida,121561,Not Distracted
Florida,121562,Not Distracted
Florida,121563,Not Distracted
Florida,121563,Not Distracted
Florida,121563,Not Distracted
Florida,121563,Not Distracted
Florida,121564,Not Distracted
Florida,121564,Not Distracted
Florida,121564,Not Distracted
Florida,121565,Unknown if Distracted
Florida,121565,Unknown if Distracted
Florida,121566,Not Distracted
Florida,121566,Not Distracted
Florida,121567,Not Distracted
Florida,121567,Not Distracted
Florida,121567,Not Distracted
Florida,121568,Not Distracted
Florida,121568,Not Distracted
Florida,121569,Unknown if Distracted
Florida,121569,Unknown if Distracted
Florida,121569,Unknown if Distracted
Florida,121570,Not Distracted
Florida,121570,Not Distracted
Florida,121571,Not Distracted
Florida,121572,Unknown if Distracted
Florida,121573,Unknown if Distracted
Florida,121574,Not Distracted
Florida,121575,Not Distracted
Florida,121575,Not Distracted
Florida,121576,Unknown if Distracted
Florida,121576,Not Distracted
Florida,121577,Not Distracted
Florida,121578,Not Distracted
Florida,121578,Not Distracted
Florida,121579,Unknown if Distracted
Florida,121580,Not Distracted
Florida,121580,Not Distracted
Florida,121581,Not Distracted
Florida,121581,Not Distracted
Florida,121582,Not Distracted
Florida,121582,Not Distracted
Florida,121582,Not Distracted
Florida,121583,Not Distracted
Florida,121584,Not Distracted
Florida,121584,Not Distracted
Florida,121585,Not Distracted
Florida,121585,Not Distracted
Florida,121586,Unknown if Distracted
Florida,121587,Not Distracted
Florida,121588,"Inattention (Inattentive), Details Unknown"
Florida,121589,"Inattention (Inattentive), Details Unknown"
Florida,121590,Not Distracted
Florida,121590,Not Distracted
Florida,121591,Not Distracted
Florida,121591,Not Distracted
Florida,121592,Not Distracted
Florida,121593,Not Distracted
Florida,121594,Not Distracted
Florida,121595,Unknown if Distracted
Florida,121596,Not Distracted
Florida,121598,Unknown if Distracted
Florida,121599,Not Distracted
Florida,121600,Not Distracted
Florida,121600,Not Distracted
Florida,121601,Unknown if Distracted
Florida,121601,Not Distracted
Florida,121602,"Inattention (Inattentive), Details Unknown"
Florida,121603,Unknown if Distracted
Florida,121603,Not Distracted
Florida,121604,Not Distracted
Florida,121605,Unknown if Distracted
Florida,121606,Unknown if Distracted
Florida,121606,Unknown if Distracted
Florida,121607,Not Distracted
Florida,121607,Not Distracted
Florida,121608,Unknown if Distracted
Florida,121609,Not Distracted
Florida,121610,Not Distracted
Florida,121610,Not Distracted
Florida,121611,Not Distracted
Florida,121612,Not Distracted
Florida,121613,Not Distracted
Florida,121613,Not Distracted
Florida,121613,Not Distracted
Florida,121614,Not Distracted
Florida,121614,Not Distracted
Florida,121615,Not Distracted
Florida,121615,Not Distracted
Florida,121615,Not Distracted
Florida,121615,Not Distracted
Florida,121616,Unknown if Distracted
Florida,121617,Unknown if Distracted
Florida,121618,Not Distracted
Florida,121619,Not Distracted
Florida,121619,Not Distracted
Florida,121620,Not Distracted
Florida,121621,Not Distracted
Florida,121621,Not Distracted
Florida,121622,Unknown if Distracted
Florida,121623,Not Distracted
Florida,121624,Not Distracted
Florida,121625,Not Distracted
Florida,121626,Unknown if Distracted
Florida,121627,Unknown if Distracted
Florida,121628,Not Distracted
Florida,121629,Unknown if Distracted
Florida,121629,Unknown if Distracted
Florida,121630,Unknown if Distracted
Florida,121630,Unknown if Distracted
Florida,121630,Unknown if Distracted
Florida,121631,Unknown if Distracted
Florida,121631,Not Distracted
Florida,121632,While Using Other Component/Controls Integral to Vehicle
Florida,121633,Unknown if Distracted
Florida,121633,Unknown if Distracted
Florida,121634,Not Distracted
Florida,121634,Not Distracted
Florida,121635,Unknown if Distracted
Florida,121636,"Distracted by Outside Person, Object or Event"
Florida,121637,Not Distracted
Florida,121638,Unknown if Distracted
Florida,121639,Not Distracted
Florida,121640,Not Distracted
Florida,121641,Not Distracted
Florida,121642,Unknown if Distracted
Florida,121643,Unknown if Distracted
Florida,121643,Not Distracted
Florida,121644,Not Distracted
Florida,121644,Not Distracted
Florida,121645,Not Distracted
Florida,121646,Unknown if Distracted
Florida,121648,Unknown if Distracted
Florida,121649,Not Distracted
Florida,121649,Not Distracted
Florida,121651,Unknown if Distracted
Florida,121652,Unknown if Distracted
Florida,121652,Not Distracted
Florida,121653,Not Distracted
Florida,121654,Unknown if Distracted
Florida,121655,Not Distracted
Florida,121656,Unknown if Distracted
Florida,121657,Unknown if Distracted
Florida,121657,Not Distracted
Florida,121658,Not Distracted
Florida,121658,Not Distracted
Florida,121659,Unknown if Distracted
Florida,121660,Not Distracted
Florida,121660,"Distraction (Distracted), Details Unknown"
Florida,121662,Not Distracted
Florida,121662,Not Distracted
Florida,121663,Not Distracted
Florida,121664,Unknown if Distracted
Florida,121664,Not Distracted
Florida,121665,Unknown if Distracted
Florida,121666,Not Distracted
Florida,121667,Not Distracted
Florida,121669,Not Distracted
Florida,121670,Not Distracted
Florida,121670,Not Distracted
Florida,121671,Other Distraction
Florida,121673,Unknown if Distracted
Florida,121673,Not Distracted
Florida,121674,Unknown if Distracted
Florida,121675,Not Distracted
Florida,121676,Unknown if Distracted
Florida,121677,Unknown if Distracted
Florida,121678,Not Distracted
Florida,121679,"Inattention (Inattentive), Details Unknown"
Florida,121680,Not Distracted
Florida,121681,Unknown if Distracted
Florida,121682,Not Distracted
Florida,121683,"Distracted by Outside Person, Object or Event"
Florida,121683,Not Distracted
Florida,121684,Not Distracted
Florida,121684,Not Distracted
Florida,121685,Not Distracted
Florida,121686,Not Distracted
Florida,121687,Not Distracted
Florida,121688,Unknown if Distracted
Florida,121689,Unknown if Distracted
Florida,121690,Unknown if Distracted
Florida,121691,Unknown if Distracted
Florida,121691,Unknown if Distracted
Florida,121692,Not Distracted
Florida,121693,"Inattention (Inattentive), Details Unknown"
Florida,121693,Not Distracted
Florida,121694,Not Distracted
Florida,121695,Unknown if Distracted
Florida,121696,Other Cellular Phone Related
Florida,121696,Not Distracted
Florida,121697,Unknown if Distracted
Florida,121698,Unknown if Distracted
Florida,121698,Not Distracted
Florida,121699,Unknown if Distracted
Florida,121699,Not Distracted
Florida,121700,Not Distracted
Florida,121701,Other Distraction
Florida,121701,Not Distracted
Florida,121702,Not Distracted
Florida,121703,Not Distracted
Florida,121704,"Inattention (Inattentive), Details Unknown"
Florida,121704,Not Distracted
Florida,121705,Unknown if Distracted
Florida,121706,"Inattention (Inattentive), Details Unknown"
Florida,121706,Not Distracted
Florida,121707,Not Distracted
Florida,121708,Not Distracted
Florida,121709,Not Distracted
Florida,121710,Not Distracted
Florida,121710,Not Distracted
Florida,121711,Not Distracted
Florida,121711,No Driver Present/Unknown if Driver present
Florida,121712,Unknown if Distracted
Florida,121712,Not Distracted
Florida,121713,Unknown if Distracted
Florida,121714,Unknown if Distracted
Florida,121715,Unknown if Distracted
Florida,121716,Unknown if Distracted
Florida,121716,Unknown if Distracted
Florida,121717,Not Distracted
Florida,121717,Not Distracted
Florida,121718,Not Distracted
Florida,121718,Not Distracted
Florida,121719,Unknown if Distracted
Florida,121719,Not Distracted
Florida,121720,Not Distracted
Florida,121721,Not Distracted
Florida,121722,Not Distracted
Florida,121722,Not Distracted
Florida,121722,Not Distracted
Florida,121723,Not Distracted
Florida,121724,Unknown if Distracted
Florida,121725,Unknown if Distracted
Florida,121727,Unknown if Distracted
Florida,121728,Not Distracted
Florida,121729,Not Distracted
Florida,121729,Not Distracted
Florida,121730,Unknown if Distracted
Florida,121731,Not Distracted
Florida,121731,Not Distracted
Florida,121732,"Inattention (Inattentive), Details Unknown"
Florida,121732,Not Distracted
Florida,121733,Not Distracted
Florida,121735,Not Distracted
Florida,121736,Not Distracted
Florida,121736,Not Distracted
Florida,121736,Not Distracted
Florida,121737,Not Distracted
Florida,121738,Unknown if Distracted
Florida,121739,Not Distracted
Florida,121740,Unknown if Distracted
Florida,121740,Not Distracted
Florida,121741,"Inattention (Inattentive), Details Unknown"
Florida,121742,Unknown if Distracted
Florida,121743,Unknown if Distracted
Florida,121744,Not Distracted
Florida,121745,Not Distracted
Florida,121745,Not Distracted
Florida,121746,Unknown if Distracted
Florida,121746,Not Distracted
Florida,121747,Not Distracted
Florida,121748,Not Distracted
Florida,121749,Not Distracted
Florida,121750,Not Distracted
Florida,121750,Not Distracted
Florida,121751,Not Distracted
Florida,121752,Not Distracted
Florida,121753,Not Distracted
Florida,121754,Not Distracted
Florida,121754,Not Distracted
Florida,121755,"Inattention (Inattentive), Details Unknown"
Florida,121756,Unknown if Distracted
Florida,121756,Unknown if Distracted
Florida,121757,Unknown if Distracted
Florida,121758,Unknown if Distracted
Florida,121759,"Inattention (Inattentive), Details Unknown"
Florida,121760,Unknown if Distracted
Florida,121761,Unknown if Distracted
Florida,121762,Not Distracted
Florida,121763,Unknown if Distracted
Florida,121765,Not Distracted
Florida,121766,Unknown if Distracted
Florida,121767,Unknown if Distracted
Florida,121767,Not Distracted
Florida,121768,Not Distracted
Florida,121769,Not Distracted
Florida,121769,Not Distracted
Florida,121770,Not Distracted
Florida,121771,Unknown if Distracted
Florida,121771,No Driver Present/Unknown if Driver present
Florida,121772,Unknown if Distracted
Florida,121773,"Distraction (Distracted), Details Unknown"
Florida,121774,Unknown if Distracted
Florida,121774,Unknown if Distracted
Florida,121775,Unknown if Distracted
Florida,121776,Not Distracted
Florida,121777,Unknown if Distracted
Florida,121778,Unknown if Distracted
Florida,121778,Not Distracted
Florida,121779,Not Distracted
Florida,121780,Unknown if Distracted
Florida,121781,Not Distracted
Florida,121781,Not Distracted
Florida,121781,Not Distracted
Florida,121781,Not Distracted
Florida,121781,Not Distracted
Florida,121782,Not Distracted
Florida,121782,Not Distracted
Florida,121783,Not Distracted
Florida,121783,Not Distracted
Florida,121783,Not Distracted
Florida,121784,Unknown if Distracted
Florida,121784,Not Distracted
Florida,121785,Not Distracted
Florida,121786,Not Distracted
Florida,121787,Not Distracted
Florida,121788,Not Distracted
Florida,121789,Not Distracted
Florida,121789,Not Distracted
Florida,121790,Not Distracted
Florida,121791,Unknown if Distracted
Florida,121792,Not Distracted
Florida,121792,Not Distracted
Florida,121793,Not Distracted
Florida,121794,Not Distracted
Florida,121795,Unknown if Distracted
Florida,121796,Not Distracted
Florida,121797,Not Distracted
